"","Kod","Nazwa","Miasta...wieś","Płeć","Przyczyny.zgonów","Rok","Wartosc","Jednostka.miary","Atrybut","X"
"255",0,"POLSKA","wieś","mężczyźni","nowotwór złośliwy szyjki macicy",2024,0,"-",NA,NA
"256",0,"POLSKA","wieś","mężczyźni","nowotwór złośliwy gruczołu krokowego",2024,28.92,"-",NA,NA
"257",0,"POLSKA","wieś","mężczyźni","białaczka",2024,6.86,"-",NA,NA
"258",0,"POLSKA","wieś","mężczyźni","zaburzenia wydzielania wewnętrznego, stanu odżywiania i przemiany metabolicznej",2024,22.85,"-",NA,NA
"259",0,"POLSKA","wieś","mężczyźni","cukrzyca",2024,21.22,"-",NA,NA
"260",0,"POLSKA","wieś","mężczyźni","zaburzenia psychiczne i zaburzenia zachowania",2024,19.67,"-",NA,NA
"261",0,"POLSKA","wieś","mężczyźni","choroby układu nerwowego i narządów zmysłów",2024,16.98,"-",NA,NA
"262",0,"POLSKA","wieś","mężczyźni","choroba Alzheimera",2024,4.15,"-",NA,NA
"263",0,"POLSKA","wieś","mężczyźni","choroby układu krążenia",2024,358,"-",NA,NA
"264",0,"POLSKA","wieś","mężczyźni","choroba nadciśnieniowa",2024,26.59,"-",NA,NA
"265",0,"POLSKA","wieś","mężczyźni","choroba niedokrwienna serca",2024,153.92,"-",NA,NA
"266",0,"POLSKA","wieś","mężczyźni","ostry zawał serca",2024,29.38,"-",NA,NA
"267",0,"POLSKA","wieś","mężczyźni","choroby naczyń mózgowych",2024,67.43,"-",NA,NA
"268",0,"POLSKA","wieś","mężczyźni","miażdżyca",2024,27.1,"-",NA,NA
"269",0,"POLSKA","wieś","mężczyźni","choroby układu oddechowego",2024,83.65,"-",NA,NA
"270",0,"POLSKA","wieś","mężczyźni","choroby układu trawiennego",2024,57.98,"-",NA,NA
"271",0,"POLSKA","wieś","mężczyźni","zwłóknienie i marskość wątroby",2024,5.22,"-",NA,NA
"272",0,"POLSKA","wieś","mężczyźni","choroby układu moczowo-płciowego",2024,16.64,"-",NA,NA
"273",0,"POLSKA","wieś","mężczyźni","ciąża, poród i połóg",2024,0,"-",NA,NA
"274",0,"POLSKA","wieś","mężczyźni","stany rozpoczynające się w okresie okołoporodowym",2024,1.41,"-",NA,NA
"275",0,"POLSKA","wieś","mężczyźni","wady rozwojowe wrodzone, zniekształcenia i aberracje chromosomowe",2024,1.83,"-",NA,NA
"276",0,"POLSKA","wieś","mężczyźni","objawy, cechy chorobowe i nieprawidłowe wyniki badań klinicznych i laboratoryjnych",2024,112.86,"-",NA,NA
"277",0,"POLSKA","wieś","mężczyźni","zewnętrzne przyczyny zgonu",2024,77.38,"-",NA,NA
"278",0,"POLSKA","wieś","mężczyźni","wypadki komunikacyjne",2024,12.34,"-",NA,NA
"279",0,"POLSKA","wieś","mężczyźni","samobójstwa",2024,23.16,"-",NA,NA
"280",0,"POLSKA","wieś","mężczyźni","brak przyczyny zgonu (opisu) w Karcie Statystycznej do Karty Zgonu",2024,1.45,"-",NA,NA
"281",0,"POLSKA","wieś","kobiety","ogółem",2024,943.75,"-",NA,NA
"282",0,"POLSKA","wieś","kobiety","choroby zakaźne i pasożytnicze",2024,5.11,"-",NA,NA
"283",0,"POLSKA","wieś","kobiety","gruźlica",2024,0.43,"-",NA,NA
"284",0,"POLSKA","wieś","kobiety","nowotwory",2024,218.63,"-",NA,NA
"285",0,"POLSKA","wieś","kobiety","nowotwory złośliwe",2024,195.46,"-",NA,NA
"286",0,"POLSKA","wieś","kobiety","nowotwór złośliwy żołądka",2024,7.31,"-",NA,NA
"287",0,"POLSKA","wieś","kobiety","nowotwór złośliwy trzustki",2024,10.51,"-",NA,NA
"288",0,"POLSKA","wieś","kobiety","nowotwór złośliwy tchawicy, oskrzela i płuca",2024,32.19,"-",NA,NA
"289",0,"POLSKA","wieś","kobiety","nowotwór złośliwy sutka",2024,28.87,"-",NA,NA
"290",0,"POLSKA","wieś","kobiety","nowotwór złośliwy szyjki macicy",2024,5.33,"-",NA,NA
"291",0,"POLSKA","wieś","kobiety","nowotwór złośliwy gruczołu krokowego",2024,0,"-",NA,NA
"292",0,"POLSKA","wieś","kobiety","białaczka",2024,5.52,"-",NA,NA
"293",0,"POLSKA","wieś","kobiety","zaburzenia wydzielania wewnętrznego, stanu odżywiania i przemiany metabolicznej",2024,27.89,"-",NA,NA
"294",0,"POLSKA","wieś","kobiety","cukrzyca",2024,26.5,"-",NA,NA
"295",0,"POLSKA","wieś","kobiety","zaburzenia psychiczne i zaburzenia zachowania",2024,8.16,"-",NA,NA
"296",0,"POLSKA","wieś","kobiety","choroby układu nerwowego i narządów zmysłów",2024,20.39,"-",NA,NA
"297",0,"POLSKA","wieś","kobiety","choroba Alzheimera",2024,9.95,"-",NA,NA
"298",0,"POLSKA","wieś","kobiety","choroby układu krążenia",2024,416.11,"-",NA,NA
"299",0,"POLSKA","wieś","kobiety","choroba nadciśnieniowa",2024,38.5,"-",NA,NA
"300",0,"POLSKA","wieś","kobiety","choroba niedokrwienna serca",2024,178.58,"-",NA,NA
"301",0,"POLSKA","wieś","kobiety","ostry zawał serca",2024,19.64,"-",NA,NA
"302",0,"POLSKA","wieś","kobiety","choroby naczyń mózgowych",2024,75.52,"-",NA,NA
"303",0,"POLSKA","wieś","kobiety","miażdżyca",2024,41.4,"-",NA,NA
"304",0,"POLSKA","wieś","kobiety","choroby układu oddechowego",2024,64.74,"-",NA,NA
"305",0,"POLSKA","wieś","kobiety","choroby układu trawiennego",2024,34.75,"-",NA,NA
"306",0,"POLSKA","wieś","kobiety","zwłóknienie i marskość wątroby",2024,3.22,"-",NA,NA
"307",0,"POLSKA","wieś","kobiety","choroby układu moczowo-płciowego",2024,20.4,"-",NA,NA
"308",0,"POLSKA","wieś","kobiety","ciąża, poród i połóg",2024,0,"-",NA,NA
"309",0,"POLSKA","wieś","kobiety","stany rozpoczynające się w okresie okołoporodowym",2024,0.88,"-",NA,NA
"310",0,"POLSKA","wieś","kobiety","wady rozwojowe wrodzone, zniekształcenia i aberracje chromosomowe",2024,1.83,"-",NA,NA
"311",0,"POLSKA","wieś","kobiety","objawy, cechy chorobowe i nieprawidłowe wyniki badań klinicznych i laboratoryjnych",2024,89.8,"-",NA,NA
"312",0,"POLSKA","wieś","kobiety","zewnętrzne przyczyny zgonu",2024,24.36,"-",NA,NA
"313",0,"POLSKA","wieś","kobiety","wypadki komunikacyjne",2024,3.25,"-",NA,NA
"314",0,"POLSKA","wieś","kobiety","samobójstwa",2024,2.9,"-",NA,NA
"315",0,"POLSKA","wieś","kobiety","brak przyczyny zgonu (opisu) w Karcie Statystycznej do Karty Zgonu",2024,1.3,"-",NA,NA
"316",200000,"DOLNOŚLĄSKIE","ogółem","ogółem","ogółem",2024,1129.4,"-",NA,NA
"317",200000,"DOLNOŚLĄSKIE","ogółem","ogółem","choroby zakaźne i pasożytnicze",2024,5.2,"-",NA,NA
"318",200000,"DOLNOŚLĄSKIE","ogółem","ogółem","gruźlica",2024,0.9,"-",NA,NA
"319",200000,"DOLNOŚLĄSKIE","ogółem","ogółem","nowotwory",2024,301.1,"-",NA,NA
"320",200000,"DOLNOŚLĄSKIE","ogółem","ogółem","nowotwory złośliwe",2024,273.4,"-",NA,NA
"321",200000,"DOLNOŚLĄSKIE","ogółem","ogółem","nowotwór złośliwy żołądka",2024,12.3,"-",NA,NA
"322",200000,"DOLNOŚLĄSKIE","ogółem","ogółem","nowotwór złośliwy trzustki",2024,13.7,"-",NA,NA
"323",200000,"DOLNOŚLĄSKIE","ogółem","ogółem","nowotwór złośliwy tchawicy, oskrzela i płuca",2024,66.3,"-",NA,NA
"324",200000,"DOLNOŚLĄSKIE","ogółem","ogółem","nowotwór złośliwy sutka",2024,18.2,"-",NA,NA
"325",200000,"DOLNOŚLĄSKIE","ogółem","ogółem","nowotwór złośliwy szyjki macicy",2024,4.8,"-",NA,NA
"326",200000,"DOLNOŚLĄSKIE","ogółem","ogółem","nowotwór złośliwy gruczołu krokowego",2024,14.2,"-",NA,NA
"327",200000,"DOLNOŚLĄSKIE","ogółem","ogółem","białaczka",2024,7.4,"-",NA,NA
"328",200000,"DOLNOŚLĄSKIE","ogółem","ogółem","zaburzenia wydzielania wewnętrznego, stanu odżywiania i przemiany metabolicznej",2024,22.4,"-",NA,NA
"329",200000,"DOLNOŚLĄSKIE","ogółem","ogółem","cukrzyca",2024,20.6,"-",NA,NA
"330",200000,"DOLNOŚLĄSKIE","ogółem","ogółem","zaburzenia psychiczne i zaburzenia zachowania",2024,18.1,"-",NA,NA
"331",200000,"DOLNOŚLĄSKIE","ogółem","ogółem","choroby układu nerwowego i narządów zmysłów",2024,16.1,"-",NA,NA
"332",200000,"DOLNOŚLĄSKIE","ogółem","ogółem","choroba Alzheimera",2024,6,"-",NA,NA
"333",200000,"DOLNOŚLĄSKIE","ogółem","ogółem","choroby układu krążenia",2024,510.9,"-",NA,NA
"334",200000,"DOLNOŚLĄSKIE","ogółem","ogółem","choroba nadciśnieniowa",2024,15.9,"-",NA,NA
"335",200000,"DOLNOŚLĄSKIE","ogółem","ogółem","choroba niedokrwienna serca",2024,368.5,"-",NA,NA
"336",200000,"DOLNOŚLĄSKIE","ogółem","ogółem","ostry zawał serca",2024,25,"-",NA,NA
"337",200000,"DOLNOŚLĄSKIE","ogółem","ogółem","choroby naczyń mózgowych",2024,94.5,"-",NA,NA
"338",200000,"DOLNOŚLĄSKIE","ogółem","ogółem","miażdżyca",2024,4.6,"-",NA,NA
"339",200000,"DOLNOŚLĄSKIE","ogółem","ogółem","choroby układu oddechowego",2024,107.4,"-",NA,NA
"340",200000,"DOLNOŚLĄSKIE","ogółem","ogółem","choroby układu trawiennego",2024,61.4,"-",NA,NA
"341",200000,"DOLNOŚLĄSKIE","ogółem","ogółem","zwłóknienie i marskość wątroby",2024,6.8,"-",NA,NA
"342",200000,"DOLNOŚLĄSKIE","ogółem","ogółem","choroby układu moczowo-płciowego",2024,14,"-",NA,NA
"343",200000,"DOLNOŚLĄSKIE","ogółem","ogółem","ciąża, poród i połóg",2024,0,"-",NA,NA
"344",200000,"DOLNOŚLĄSKIE","ogółem","ogółem","stany rozpoczynające się w okresie okołoporodowym",2024,1.8,"-",NA,NA
"345",200000,"DOLNOŚLĄSKIE","ogółem","ogółem","wady rozwojowe wrodzone, zniekształcenia i aberracje chromosomowe",2024,1.5,"-",NA,NA
"346",200000,"DOLNOŚLĄSKIE","ogółem","ogółem","objawy, cechy chorobowe i nieprawidłowe wyniki badań klinicznych i laboratoryjnych",2024,12.9,"-",NA,NA
"347",200000,"DOLNOŚLĄSKIE","ogółem","ogółem","zewnętrzne przyczyny zgonu",2024,44.3,"-",NA,NA
"348",200000,"DOLNOŚLĄSKIE","ogółem","ogółem","wypadki komunikacyjne",2024,5.3,"-",NA,NA
"349",200000,"DOLNOŚLĄSKIE","ogółem","ogółem","samobójstwa",2024,12.1,"-",NA,NA
"350",200000,"DOLNOŚLĄSKIE","ogółem","ogółem","brak przyczyny zgonu (opisu) w Karcie Statystycznej do Karty Zgonu",2024,1.7,"-",NA,NA
"351",200000,"DOLNOŚLĄSKIE","ogółem","mężczyźni","ogółem",2024,1199.8,"-",NA,NA
"352",200000,"DOLNOŚLĄSKIE","ogółem","mężczyźni","choroby zakaźne i pasożytnicze",2024,6.3,"-",NA,NA
"353",200000,"DOLNOŚLĄSKIE","ogółem","mężczyźni","gruźlica",2024,1.52,"-",NA,NA
"354",200000,"DOLNOŚLĄSKIE","ogółem","mężczyźni","nowotwory",2024,330.06,"-",NA,NA
"355",200000,"DOLNOŚLĄSKIE","ogółem","mężczyźni","nowotwory złośliwe",2024,300.01,"-",NA,NA
"356",200000,"DOLNOŚLĄSKIE","ogółem","mężczyźni","nowotwór złośliwy żołądka",2024,15.42,"-",NA,NA
"357",200000,"DOLNOŚLĄSKIE","ogółem","mężczyźni","nowotwór złośliwy trzustki",2024,14.05,"-",NA,NA
"358",200000,"DOLNOŚLĄSKIE","ogółem","mężczyźni","nowotwór złośliwy tchawicy, oskrzela i płuca",2024,79.15,"-",NA,NA
"359",200000,"DOLNOŚLĄSKIE","ogółem","mężczyźni","nowotwór złośliwy sutka",2024,0.14,"-",NA,NA
"360",200000,"DOLNOŚLĄSKIE","ogółem","mężczyźni","nowotwór złośliwy szyjki macicy",2024,0,"-",NA,NA
"361",200000,"DOLNOŚLĄSKIE","ogółem","mężczyźni","nowotwór złośliwy gruczołu krokowego",2024,29.47,"-",NA,NA
"362",200000,"DOLNOŚLĄSKIE","ogółem","mężczyźni","białaczka",2024,7.97,"-",NA,NA
"363",200000,"DOLNOŚLĄSKIE","ogółem","mężczyźni","zaburzenia wydzielania wewnętrznego, stanu odżywiania i przemiany metabolicznej",2024,23.03,"-",NA,NA
"364",200000,"DOLNOŚLĄSKIE","ogółem","mężczyźni","cukrzyca",2024,21.07,"-",NA,NA
"365",200000,"DOLNOŚLĄSKIE","ogółem","mężczyźni","zaburzenia psychiczne i zaburzenia zachowania",2024,22.01,"-",NA,NA
"366",200000,"DOLNOŚLĄSKIE","ogółem","mężczyźni","choroby układu nerwowego i narządów zmysłów",2024,17.16,"-",NA,NA
"367",200000,"DOLNOŚLĄSKIE","ogółem","mężczyźni","choroba Alzheimera",2024,4.27,"-",NA,NA
"368",200000,"DOLNOŚLĄSKIE","ogółem","mężczyźni","choroby układu krążenia",2024,498.28,"-",NA,NA
"369",200000,"DOLNOŚLĄSKIE","ogółem","mężczyźni","choroba nadciśnieniowa",2024,13.69,"-",NA,NA
"370",200000,"DOLNOŚLĄSKIE","ogółem","mężczyźni","choroba niedokrwienna serca",2024,360.91,"-",NA,NA
"371",200000,"DOLNOŚLĄSKIE","ogółem","mężczyźni","ostry zawał serca",2024,31.79,"-",NA,NA
"372",200000,"DOLNOŚLĄSKIE","ogółem","mężczyźni","choroby naczyń mózgowych",2024,86.46,"-",NA,NA
"373",200000,"DOLNOŚLĄSKIE","ogółem","mężczyźni","miażdżyca",2024,3.98,"-",NA,NA
"374",200000,"DOLNOŚLĄSKIE","ogółem","mężczyźni","choroby układu oddechowego",2024,118.76,"-",NA,NA
"375",200000,"DOLNOŚLĄSKIE","ogółem","mężczyźni","choroby układu trawiennego",2024,72.78,"-",NA,NA
"376",200000,"DOLNOŚLĄSKIE","ogółem","mężczyźni","zwłóknienie i marskość wątroby",2024,7.89,"-",NA,NA
"377",200000,"DOLNOŚLĄSKIE","ogółem","mężczyźni","choroby układu moczowo-płciowego",2024,11.95,"-",NA,NA
"378",200000,"DOLNOŚLĄSKIE","ogółem","mężczyźni","ciąża, poród i połóg",2024,0,"-",NA,NA
"379",200000,"DOLNOŚLĄSKIE","ogółem","mężczyźni","stany rozpoczynające się w okresie okołoporodowym",2024,2.39,"-",NA,NA
"380",200000,"DOLNOŚLĄSKIE","ogółem","mężczyźni","wady rozwojowe wrodzone, zniekształcenia i aberracje chromosomowe",2024,1.59,"-",NA,NA
"381",200000,"DOLNOŚLĄSKIE","ogółem","mężczyźni","objawy, cechy chorobowe i nieprawidłowe wyniki badań klinicznych i laboratoryjnych",2024,20.35,"-",NA,NA
"382",200000,"DOLNOŚLĄSKIE","ogółem","mężczyźni","zewnętrzne przyczyny zgonu",2024,63.43,"-",NA,NA
"383",200000,"DOLNOŚLĄSKIE","ogółem","mężczyźni","wypadki komunikacyjne",2024,8.91,"-",NA,NA
"384",200000,"DOLNOŚLĄSKIE","ogółem","mężczyźni","samobójstwa",2024,20.86,"-",NA,NA
"385",200000,"DOLNOŚLĄSKIE","ogółem","mężczyźni","brak przyczyny zgonu (opisu) w Karcie Statystycznej do Karty Zgonu",2024,1.38,"-",NA,NA
"386",200000,"DOLNOŚLĄSKIE","ogółem","kobiety","ogółem",2024,1064.18,"-",NA,NA
"387",200000,"DOLNOŚLĄSKIE","ogółem","kobiety","choroby zakaźne i pasożytnicze",2024,4.15,"-",NA,NA
"388",200000,"DOLNOŚLĄSKIE","ogółem","kobiety","gruźlica",2024,0.33,"-",NA,NA
"389",200000,"DOLNOŚLĄSKIE","ogółem","kobiety","nowotwory",2024,274.38,"-",NA,NA
"390",200000,"DOLNOŚLĄSKIE","ogółem","kobiety","nowotwory złośliwe",2024,248.74,"-",NA,NA
"391",200000,"DOLNOŚLĄSKIE","ogółem","kobiety","nowotwór złośliwy żołądka",2024,9.31,"-",NA,NA
"392",200000,"DOLNOŚLĄSKIE","ogółem","kobiety","nowotwór złośliwy trzustki",2024,13.46,"-",NA,NA
"393",200000,"DOLNOŚLĄSKIE","ogółem","kobiety","nowotwór złośliwy tchawicy, oskrzela i płuca",2024,54.37,"-",NA,NA
"394",200000,"DOLNOŚLĄSKIE","ogółem","kobiety","nowotwór złośliwy sutka",2024,34.88,"-",NA,NA
"395",200000,"DOLNOŚLĄSKIE","ogółem","kobiety","nowotwór złośliwy szyjki macicy",2024,9.24,"-",NA,NA
"396",200000,"DOLNOŚLĄSKIE","ogółem","kobiety","nowotwór złośliwy gruczołu krokowego",2024,0,"-",NA,NA
"397",200000,"DOLNOŚLĄSKIE","ogółem","kobiety","białaczka",2024,6.9,"-",NA,NA
"398",200000,"DOLNOŚLĄSKIE","ogółem","kobiety","zaburzenia wydzielania wewnętrznego, stanu odżywiania i przemiany metabolicznej",2024,21.83,"-",NA,NA
"399",200000,"DOLNOŚLĄSKIE","ogółem","kobiety","cukrzyca",2024,20.09,"-",NA,NA
"400",200000,"DOLNOŚLĄSKIE","ogółem","kobiety","zaburzenia psychiczne i zaburzenia zachowania",2024,14.46,"-",NA,NA
"401",200000,"DOLNOŚLĄSKIE","ogółem","kobiety","choroby układu nerwowego i narządów zmysłów",2024,15.2,"-",NA,NA
"402",200000,"DOLNOŚLĄSKIE","ogółem","kobiety","choroba Alzheimera",2024,7.63,"-",NA,NA
"403",200000,"DOLNOŚLĄSKIE","ogółem","kobiety","choroby układu krążenia",2024,522.65,"-",NA,NA
"404",200000,"DOLNOŚLĄSKIE","ogółem","kobiety","choroba nadciśnieniowa",2024,17.88,"-",NA,NA
"405",200000,"DOLNOŚLĄSKIE","ogółem","kobiety","choroba niedokrwienna serca",2024,375.42,"-",NA,NA
"406",200000,"DOLNOŚLĄSKIE","ogółem","kobiety","ostry zawał serca",2024,18.35,"-",NA,NA
"407",200000,"DOLNOŚLĄSKIE","ogółem","kobiety","choroby naczyń mózgowych",2024,101.84,"-",NA,NA
"408",200000,"DOLNOŚLĄSKIE","ogółem","kobiety","miażdżyca",2024,5.22,"-",NA,NA
"409",200000,"DOLNOŚLĄSKIE","ogółem","kobiety","choroby układu oddechowego",2024,96.95,"-",NA,NA
"410",200000,"DOLNOŚLĄSKIE","ogółem","kobiety","choroby układu trawiennego",2024,50.89,"-",NA,NA
"411",200000,"DOLNOŚLĄSKIE","ogółem","kobiety","zwłóknienie i marskość wątroby",2024,5.83,"-",NA,NA
"412",200000,"DOLNOŚLĄSKIE","ogółem","kobiety","choroby układu moczowo-płciowego",2024,15.87,"-",NA,NA
"413",200000,"DOLNOŚLĄSKIE","ogółem","kobiety","ciąża, poród i połóg",2024,0,"-",NA,NA
"414",200000,"DOLNOŚLĄSKIE","ogółem","kobiety","stany rozpoczynające się w okresie okołoporodowym",2024,1.27,"-",NA,NA
"415",200000,"DOLNOŚLĄSKIE","ogółem","kobiety","wady rozwojowe wrodzone, zniekształcenia i aberracje chromosomowe",2024,1.34,"-",NA,NA
"416",200000,"DOLNOŚLĄSKIE","ogółem","kobiety","objawy, cechy chorobowe i nieprawidłowe wyniki badań klinicznych i laboratoryjnych",2024,6.03,"-",NA,NA
"417",200000,"DOLNOŚLĄSKIE","ogółem","kobiety","zewnętrzne przyczyny zgonu",2024,26.58,"-",NA,NA
"418",200000,"DOLNOŚLĄSKIE","ogółem","kobiety","wypadki komunikacyjne",2024,2.01,"-",NA,NA
"419",200000,"DOLNOŚLĄSKIE","ogółem","kobiety","samobójstwa",2024,3.95,"-",NA,NA
"420",200000,"DOLNOŚLĄSKIE","ogółem","kobiety","brak przyczyny zgonu (opisu) w Karcie Statystycznej do Karty Zgonu",2024,1.94,"-",NA,NA
"421",200000,"DOLNOŚLĄSKIE","miasto","ogółem","ogółem",2024,1207.14,"-",NA,NA
"422",200000,"DOLNOŚLĄSKIE","miasto","ogółem","choroby zakaźne i pasożytnicze",2024,5.33,"-",NA,NA
"423",200000,"DOLNOŚLĄSKIE","miasto","ogółem","gruźlica",2024,0.83,"-",NA,NA
"424",200000,"DOLNOŚLĄSKIE","miasto","ogółem","nowotwory",2024,320.86,"-",NA,NA
"425",200000,"DOLNOŚLĄSKIE","miasto","ogółem","nowotwory złośliwe",2024,291.87,"-",NA,NA
"426",200000,"DOLNOŚLĄSKIE","miasto","ogółem","nowotwór złośliwy żołądka",2024,13.41,"-",NA,NA
"427",200000,"DOLNOŚLĄSKIE","miasto","ogółem","nowotwór złośliwy trzustki",2024,13.92,"-",NA,NA
"428",200000,"DOLNOŚLĄSKIE","miasto","ogółem","nowotwór złośliwy tchawicy, oskrzela i płuca",2024,69.51,"-",NA,NA
"429",200000,"DOLNOŚLĄSKIE","miasto","ogółem","nowotwór złośliwy sutka",2024,20.19,"-",NA,NA
"430",200000,"DOLNOŚLĄSKIE","miasto","ogółem","nowotwór złośliwy szyjki macicy",2024,5.38,"-",NA,NA
"431",200000,"DOLNOŚLĄSKIE","miasto","ogółem","nowotwór złośliwy gruczołu krokowego",2024,15.68,"-",NA,NA
"432",200000,"DOLNOŚLĄSKIE","miasto","ogółem","białaczka",2024,8.07,"-",NA,NA
"433",200000,"DOLNOŚLĄSKIE","miasto","ogółem","zaburzenia wydzielania wewnętrznego, stanu odżywiania i przemiany metabolicznej",2024,23.86,"-",NA,NA
"434",200000,"DOLNOŚLĄSKIE","miasto","ogółem","cukrzyca",2024,21.89,"-",NA,NA
"435",200000,"DOLNOŚLĄSKIE","miasto","ogółem","zaburzenia psychiczne i zaburzenia zachowania",2024,17.86,"-",NA,NA
"436",200000,"DOLNOŚLĄSKIE","miasto","ogółem","choroby układu nerwowego i narządów zmysłów",2024,17.7,"-",NA,NA
"437",200000,"DOLNOŚLĄSKIE","miasto","ogółem","choroba Alzheimera",2024,6.88,"-",NA,NA
"438",200000,"DOLNOŚLĄSKIE","miasto","ogółem","choroby układu krążenia",2024,546.89,"-",NA,NA
"439",200000,"DOLNOŚLĄSKIE","miasto","ogółem","choroba nadciśnieniowa",2024,16.77,"-",NA,NA
"440",200000,"DOLNOŚLĄSKIE","miasto","ogółem","choroba niedokrwienna serca",2024,394.87,"-",NA,NA
"441",200000,"DOLNOŚLĄSKIE","miasto","ogółem","ostry zawał serca",2024,26.86,"-",NA,NA
"442",200000,"DOLNOŚLĄSKIE","miasto","ogółem","choroby naczyń mózgowych",2024,100.31,"-",NA,NA
"443",200000,"DOLNOŚLĄSKIE","miasto","ogółem","miażdżyca",2024,5.02,"-",NA,NA
"444",200000,"DOLNOŚLĄSKIE","miasto","ogółem","choroby układu oddechowego",2024,117.6,"-",NA,NA
"445",200000,"DOLNOŚLĄSKIE","miasto","ogółem","choroby układu trawiennego",2024,65.73,"-",NA,NA
"446",200000,"DOLNOŚLĄSKIE","miasto","ogółem","zwłóknienie i marskość wątroby",2024,7.51,"-",NA,NA
"447",200000,"DOLNOŚLĄSKIE","miasto","ogółem","choroby układu moczowo-płciowego",2024,15.53,"-",NA,NA
"448",200000,"DOLNOŚLĄSKIE","miasto","ogółem","ciąża, poród i połóg",2024,0,"-",NA,NA
"449",200000,"DOLNOŚLĄSKIE","miasto","ogółem","stany rozpoczynające się w okresie okołoporodowym",2024,2.02,"-",NA,NA
"450",200000,"DOLNOŚLĄSKIE","miasto","ogółem","wady rozwojowe wrodzone, zniekształcenia i aberracje chromosomowe",2024,1.14,"-",NA,NA
"451",200000,"DOLNOŚLĄSKIE","miasto","ogółem","objawy, cechy chorobowe i nieprawidłowe wyniki badań klinicznych i laboratoryjnych",2024,14.44,"-",NA,NA
"452",200000,"DOLNOŚLĄSKIE","miasto","ogółem","zewnętrzne przyczyny zgonu",2024,45.34,"-",NA,NA
"453",200000,"DOLNOŚLĄSKIE","miasto","ogółem","wypadki komunikacyjne",2024,5.12,"-",NA,NA
"454",200000,"DOLNOŚLĄSKIE","miasto","ogółem","samobójstwa",2024,11.9,"-",NA,NA
"455",200000,"DOLNOŚLĄSKIE","miasto","ogółem","brak przyczyny zgonu (opisu) w Karcie Statystycznej do Karty Zgonu",2024,1.6,"-",NA,NA
"456",200000,"DOLNOŚLĄSKIE","miasto","mężczyźni","ogółem",2024,1276.56,"-",NA,NA
"457",200000,"DOLNOŚLĄSKIE","miasto","mężczyźni","choroby zakaźne i pasożytnicze",2024,7.13,"-",NA,NA
"458",200000,"DOLNOŚLĄSKIE","miasto","mężczyźni","gruźlica",2024,1.43,"-",NA,NA
"459",200000,"DOLNOŚLĄSKIE","miasto","mężczyźni","nowotwory",2024,347.06,"-",NA,NA
"460",200000,"DOLNOŚLĄSKIE","miasto","mężczyźni","nowotwory złośliwe",2024,317,"-",NA,NA
"461",200000,"DOLNOŚLĄSKIE","miasto","mężczyźni","nowotwór złośliwy żołądka",2024,16.45,"-",NA,NA
"462",200000,"DOLNOŚLĄSKIE","miasto","mężczyźni","nowotwór złośliwy trzustki",2024,14.59,"-",NA,NA
